id,created_at,updated_at,deleted_at,name,vehicle_make_id,vehicle_type_id,code,vehicle_utility_id
2775,2025-06-26 19:00:26,2025-07-03 12:28:06,,CLA 180,25,1,797,
2776,2025-06-26 19:00:26,2025-07-03 12:28:06,,316I,4,1,880,
2777,2025-06-26 18:53:39,2025-07-03 12:28:06,,GL 450,25,2,881,
2778,2025-06-26 18:53:39,2025-07-03 12:28:06,,RAM 1500,10,4,882,
2779,2025-06-26 18:53:39,2025-07-03 12:28:06,,QX60,16,2,884,
2780,2025-06-26 19:00:26,2025-07-03 12:28:06,,SONATA,15,1,200,
2781,2025-06-26 18:53:39,2025-07-03 12:28:06,,DELICA,27,10,888,
2782,2025-06-26 19:00:26,2025-07-03 12:28:06,,VERNA,15,1,889,
2783,2025-06-26 19:00:26,2025-07-03 12:28:06,,AGYA,34,1,859,
2784,2025-06-26 18:53:39,2025-07-03 12:28:06,,GLS 350 D,25,2,890,
2785,2025-06-26 19:00:26,2025-07-03 12:28:06,,C3 FACELIFT,8,1,891,
2786,2025-06-26 19:00:26,2025-07-03 12:28:06,,AD,28,1,987,
2787,2025-06-26 18:53:39,2025-07-03 12:28:06,,ROUGUE,28,2,678,
2788,2025-06-26 19:00:26,2025-07-03 12:28:06,,TEANA Z50 XV,28,1,988,
2789,2025-06-26 18:53:39,2025-07-03 12:28:06,,T-CROSS,35,2,757,
2790,2025-06-26 19:00:26,2025-07-03 12:28:06,,NIVUS,35,1,997,
2791,2025-06-26 18:53:39,2025-07-03 12:28:06,,BERLINGO,8,10,88,
2792,2025-06-26 19:00:26,2025-07-03 12:28:06,,M4,4,1,1001,
2793,2025-06-26 18:53:39,2025-07-03 12:28:06,,3008 ACTIVE,29,2,1002,
2794,2025-06-26 18:53:39,2025-07-03 12:28:06,,SERENA,28,6,760,
2795,2025-06-26 18:53:39,2025-07-03 12:28:06,,VENUE,15,2,763,
2796,2025-06-26 18:53:39,2025-07-03 12:28:06,,CARRY,33,4,1004,
2797,2025-06-26 19:02:14,2025-07-03 12:28:06,,ATLAS,28,9,1006,
2798,2025-06-26 18:53:39,2025-07-03 12:28:06,,GLE 43,25,2,1007,
2799,2025-06-26 19:00:26,2025-07-03 12:28:06,,CLASE CLA 250,25,1,802,
2800,2025-06-26 18:53:39,2025-07-03 12:28:06,,GLE 63,25,2,1011,
2801,2025-06-26 18:53:39,2025-07-03 12:28:06,,GLE 63 S AMG COUPE,25,2,1012,
2802,2025-07-03 12:28:06,2025-07-03 12:28:06,,SELTOS,20,1,1115,
2803,2025-06-26 18:53:39,2025-07-03 12:28:06,,5008 ALLLURE,29,2,1013,
2804,2025-06-26 18:53:39,2025-07-03 12:28:06,,TOWN Y COUNTRY TOURING,7,6,1015,
2805,2025-06-26 19:00:26,2025-07-03 12:28:06,,SONATA LF COREANO,15,1,743,
2806,2025-06-26 18:53:39,2025-07-03 12:28:06,,GRAND SANTA FE,15,2,1017,
2807,2025-06-26 18:53:39,2025-07-03 12:28:06,,CX-30,24,2,1018,
2808,2025-06-26 18:53:39,2025-07-03 12:28:06,,RENEGADE,19,2,1019,
2809,2025-06-26 18:53:39,2025-07-03 12:28:06,,TUNDRA,34,4,489,
2810,2025-06-26 18:53:39,2025-07-03 12:28:06,,5008 ALLURE,29,2,1013,
2811,2025-06-26 18:53:39,2025-07-03 12:28:06,,C MAX,12,6,1022,
2812,2025-06-26 18:53:39,2025-07-03 12:28:06,,Y - ELÉCTRICO,85,2,727,
2813,2025-06-26 18:53:39,2025-07-03 12:28:06,,GLE 43,25,2,1007,
2814,2025-06-26 18:53:39,2025-07-03 12:28:06,,CAPTIVA LT,6,2,1024,
2815,2025-06-26 18:53:39,2025-07-03 12:28:06,,QX50,16,2,1025,
2816,2025-06-26 18:53:39,2025-07-03 12:28:06,,SIERRA,13,4,1026,
2817,2025-06-26 18:53:39,2025-07-03 12:28:06,,I-20 ACTIVE CROSS,15,2,1027,
2818,2025-07-03 12:28:06,2025-07-03 12:28:06,,REXTON,88,1,429,
2819,2025-06-26 19:02:14,2025-07-03 12:28:06,,DUTRO,90,9,1043,
2820,2025-06-26 18:54:21,2025-07-03 12:28:06,,GRAND VITARA,33,2,444,
2821,2025-06-26 18:54:21,2025-07-03 12:28:06,,NX 200 T,22,2,843,
2822,2025-06-26 18:54:21,2025-07-03 12:28:06,,GL-350 CDI,25,2,1066,
2823,2025-06-26 18:54:21,2025-07-03 12:28:06,,2008 ACTIVE,29,2,1009,
2824,2025-06-26 18:54:21,2025-07-03 12:28:06,,SX 4,33,1,450,
2825,2025-06-26 18:54:21,2025-07-03 12:28:06,,C-HR,34,2,1067,
2826,2025-06-26 18:54:21,2025-07-03 12:28:06,,GLC 300,25,2,1074,
2827,2025-06-26 18:54:21,2025-07-03 12:28:06,,DUSTER,31,2,1075,
2828,2025-07-03 12:28:06,2025-07-03 12:28:06,,CS55 23OT ELITE,91,1,1077,
2829,2025-06-26 18:54:21,2025-07-03 12:28:06,,AQUA,34,1,758,
2830,2025-06-26 18:54:21,2025-07-03 12:28:06,,CLA 200,25,1,799,
2831,2025-06-26 18:54:21,2025-07-03 12:28:06,,SONATA NEW RISE LPG,15,1,1084,
2832,2025-06-26 18:54:21,2025-07-03 12:28:06,,HIJET JAPONES,9,10,686,
2833,2025-06-26 18:54:21,2025-07-03 12:28:06,,TERAMONT,35,2,1086,
2834,2025-06-26 18:54:21,2025-07-03 12:28:06,,CIVIC-HIBRIDO,14,1,1087,
2835,2025-06-26 18:54:21,2025-07-03 12:28:06,,GLE-43 AMG COUPE,25,2,1088,
2836,2025-06-26 18:54:21,2025-07-03 12:28:06,,GLC 250 4MATIC,25,2,1090,
2837,2025-06-26 18:54:21,2025-07-03 12:28:06,,CLASE CLA,25,1,302,
2838,2025-06-26 18:54:21,2025-07-03 12:28:06,,TRACKER PREMIER,6,2,1093,
2839,2025-06-26 18:54:21,2025-07-03 12:28:06,,E 2008 - ELECTRICO,29,2,1094,
2840,2025-06-26 18:54:21,2025-07-03 12:28:06,,GLS,25,2,836,
2841,2025-06-26 18:54:21,2025-07-03 12:28:06,,NX,22,2,840,
2842,2025-06-26 18:54:21,2025-07-03 12:28:06,,DZIRE GLX,33,1,1097,
2843,2025-06-26 18:54:21,2025-07-03 12:28:06,,KONA ELECTRICO,15,2,1108,
2844,2025-06-26 18:54:21,2025-07-03 12:28:06,,I20,15,1,1111,
2845,2025-06-26 18:54:21,2025-07-03 12:28:06,,GLE 450,25,2,1112,
2846,2025-06-26 18:54:21,2025-07-03 12:28:06,,FRISON T8,92,4,1118,
2847,2025-06-26 18:54:21,2025-07-03 12:28:06,,LEÓN,93,1,420,
2848,2025-06-26 18:54:21,2025-07-03 12:28:06,,GLA 250 4WD,25,2,1117,
2849,2025-06-26 18:54:21,2025-07-03 12:28:06,,GLA 250,25,2,1100,
2850,2025-06-26 18:54:21,2025-07-03 12:28:06,,JS3,92,1,1116,
2852,2025-06-26 18:54:21,2025-07-03 12:28:06,,IQ,94,1,1119,
2853,2025-06-26 18:54:21,2025-07-03 12:28:06,,COROLLA CROSS HIBRIDO,34,2,1120,
2854,2025-06-26 18:54:21,2025-07-03 12:28:06,,CAPTIVA PREMIER,6,2,1121,
2855,2025-06-26 18:54:21,2025-07-03 12:28:06,,SONATA AMERICANO,15,1,887,
2856,2025-06-26 18:54:21,2025-07-03 12:28:06,,IMPALA,6,1,65,
2857,2025-06-26 18:54:21,2025-07-03 12:28:06,,GLE,25,2,828,
2858,2025-06-26 18:54:21,2025-07-03 12:28:06,,NV-350 CARAVAN JAPONES,28,10,700,
2859,2025-06-26 18:54:21,2025-07-03 12:28:06,,ORLANDO,6,6,1123,
2860,2025-06-26 18:54:21,2025-07-03 12:28:06,,RAIZE,34,2,1124,
2861,2025-06-26 18:54:21,2025-07-03 12:28:06,,500X TREKKING,11,2,1125,
2862,2025-06-26 18:54:21,2025-07-03 12:28:06,,INSIGHT,14,1,1127,
2863,2025-06-26 18:54:21,2025-07-03 12:28:06,,GLE 350,25,2,1130,
2864,2025-06-26 18:54:21,2025-07-03 12:28:06,,STARIA,15,6,1131,
2865,2025-06-26 18:54:21,2025-07-03 12:28:06,,QX55,16,2,1132,
2866,2025-06-26 18:54:21,2025-07-03 12:28:06,,CANYON,13,4,165,
2867,2025-07-03 12:28:06,2025-07-03 12:28:06,,K-7 COREANO,20,1,247,
2868,2025-06-26 18:54:21,2025-07-03 12:28:06,,SERIE 4- 420I GRAN COUPE,4,1,1134,
2869,2025-06-26 18:54:21,2025-07-03 12:28:06,,SHUTTLE,14,1,1135,
2870,2025-06-26 18:54:21,2025-07-03 12:28:06,,NV 200 VANETTE,28,10,1137,
2871,2025-06-26 18:54:21,2025-07-03 12:28:06,,GLADIATOR,19,4,1136,
2872,2025-06-26 18:54:21,2025-07-03 12:28:06,,IBIZA,93,1,419,
2873,2025-06-26 18:54:21,2025-07-03 12:28:06,,H3,96,2,185,
2874,2025-06-26 18:54:21,2025-07-03 12:28:06,,GRANDE PUNTO,11,1,1138,
2875,2025-06-26 18:54:21,2025-07-03 12:28:06,,SPORT HSE,21,2,1139,
2876,2025-06-26 18:54:21,2025-07-03 12:28:06,,I3 REX,4,1,1140,
2877,2025-06-26 18:54:21,2025-07-03 12:28:06,,SOLTICE,97,1,1141,
2878,2025-06-26 18:54:21,2025-07-03 12:28:06,,RANGER 4X4,12,4,1145,
2879,2025-06-26 18:54:21,2025-07-03 12:28:06,,C4 CACTUS,8,1,1148,
2880,2025-06-26 18:54:21,2025-07-03 12:28:06,,SUV 2008,29,2,1149,
2881,2025-06-26 18:54:21,2025-07-03 12:28:06,,EV S400,98,1,1150,
2882,2025-06-26 18:54:21,2025-07-03 12:28:06,,S3,2,1,1065,
2883,2025-06-26 18:54:21,2025-07-03 12:28:06,,GLE 400,25,2,1154,
2884,2025-06-26 18:54:21,2025-07-03 12:28:06,,CLASE GL,25,2,307,
2885,2025-06-26 18:54:21,2025-07-03 12:28:06,,DOKKER,31,10,1158,
2886,2025-06-26 18:54:21,2025-07-03 12:28:06,,ELF,17,9,1147,
2887,2025-06-26 18:54:21,2025-07-03 12:28:06,,Q8,2,2,1159,
2888,2025-06-26 18:54:21,2025-07-03 12:28:06,,VANETTE,28,10,384,
2889,2025-06-26 18:54:21,2025-07-03 12:28:06,,ML,25,2,1160,
2890,2025-06-26 18:54:21,2025-07-03 12:28:06,,COOPER S,26,1,1041,
2891,2025-07-03 12:28:06,2025-07-03 12:28:06,,KORANDO,88,1,426,
2892,2025-06-26 18:54:21,2025-07-03 12:28:06,,ZS EV - ELECTRICO,95,2,984,
2893,2025-07-03 12:28:06,2025-07-03 12:28:06,,STAR 5 VAN CARGO,91,1,1016,
2894,2025-06-26 18:54:21,2025-07-03 12:28:06,,S6,2,1,1171,
2895,2025-06-26 18:54:21,2025-07-03 12:28:06,,TAOS,35,2,1177,
2896,2025-07-03 12:28:06,2025-07-03 12:28:06,,CS35 ELITE,91,1,1175,
2897,2025-06-26 18:54:21,2025-07-03 12:28:06,,CS75,102,2,1181,
2898,2025-06-26 18:54:21,2025-07-03 12:28:06,,X1,4,2,1178,
2899,2025-07-03 12:28:06,2025-07-03 12:28:06,,CS55 PLUS,91,1,1021,
2900,2025-06-26 18:54:21,2025-07-03 12:28:06,,V3,101,1,1182,
2901,2025-06-26 18:54:21,2025-07-03 12:28:06,,C3,8,1,1078,
2902,2025-06-26 18:54:21,2025-07-03 12:28:06,,X CLASS 250D,25,4,1183,
2903,2025-06-26 18:54:21,2025-07-03 12:28:06,,KONA,15,2,2183,
2904,2025-06-26 18:54:21,2025-07-03 12:28:06,,GIULIETTA TCT,104,1,2185,
2905,2025-06-26 18:54:21,2025-07-03 12:28:06,,ZX,95,1,1169,
2906,2025-06-26 18:54:21,2025-07-03 12:28:06,,SCRUM,24,10,2187,
2907,2025-06-26 18:54:21,2025-07-03 12:28:06,,L200,27,4,338,
2908,2025-07-03 12:28:06,2025-07-03 12:28:06,,CS35 PLUS,91,1,1175,
2909,2025-06-26 18:54:21,2025-07-03 12:28:06,,S90,36,1,829,
2910,2025-07-03 12:28:06,2025-07-03 12:28:06,,UNI-T,91,1,1133,
2911,2025-06-26 18:54:21,2025-07-03 12:28:06,,M-NV FULL,14,10,2188,
2912,2025-06-26 18:54:21,2025-07-03 12:28:06,,GROOVE,6,1,1170,
2914,2025-06-26 18:54:21,2025-07-03 12:28:06,,COROLLA CROSS,34,2,1095,
2915,2025-06-26 18:54:21,2025-07-03 12:28:06,,PALISADE,15,2,2189,
2916,2025-06-26 18:54:21,2025-07-03 12:28:06,,TERRITORY,12,2,2190,
2918,2025-06-26 18:54:21,2025-07-03 12:28:06,,DS5,8,1,2193,
2919,2025-06-26 18:54:21,2025-07-03 12:28:06,,LAFESTA,28,6,2191,
2920,2025-06-26 18:54:21,2025-07-03 12:28:06,,JS8,92,2,2194,
2921,2025-06-26 18:54:21,2025-07-03 12:28:06,,HFC3086K,92,9,2196,
2922,2025-06-26 18:54:21,2025-07-03 12:28:06,,MG5,95,1,2197,
2923,2025-06-26 18:54:21,2025-07-03 12:28:06,,NX 200 T 4WD,22,2,843,
2924,2025-07-03 12:28:06,2025-07-03 12:28:06,,CS75,91,1,2199,
2925,2025-06-26 18:54:21,2025-07-03 12:28:06,,550I,4,1,2198,
2926,2025-07-03 12:28:06,2025-07-03 12:28:06,,CS-15,91,1,2200,
2927,2025-06-26 18:54:21,2025-07-03 12:28:06,,JUMPER,8,10,2201,
2928,2025-06-26 18:54:21,2025-07-03 12:28:06,,T33,106,2,1151,
2929,2025-06-26 18:54:21,2025-07-03 12:28:06,,1500,109,4,1146,
2930,2025-06-26 18:54:21,2025-07-03 12:28:06,,MOVE,9,1,2203,
2931,2025-07-03 12:28:06,2025-07-03 12:28:06,,GO01 - ELÉCTRICO,111,1,733,
2932,2025-07-03 12:28:06,2025-07-03 12:28:06,,CS55 ELITE,91,1,2206,
2933,2025-07-03 12:28:06,2025-07-03 12:28:06,,UNI-K,91,1,2208,
2935,2025-07-03 12:28:06,2025-07-03 12:28:06,,X70,112,1,2202,
2936,2025-06-26 18:54:21,2025-07-03 12:28:06,,PULSE,11,1,2210,
2937,2025-06-26 18:54:21,2025-07-03 12:28:06,,RC,22,1,2213,
2938,2025-06-26 18:54:21,2025-07-03 12:28:06,,T60,113,4,2214,
2939,2025-06-26 18:54:21,2025-07-03 12:28:06,,Y,85,2,985,
2940,2025-06-26 18:54:21,2025-07-03 12:28:06,,ID.3,35,1,2215,
2941,2025-06-26 18:54:21,2025-07-03 12:28:06,,LABO,6,10,2216,
2942,2025-06-26 18:54:21,2025-07-03 12:28:06,,ENS1,14,2,2217,
2943,2025-06-26 18:54:21,2025-07-03 12:28:06,,CX-60,24,2,2218,
2944,2025-06-26 18:54:21,2025-07-03 12:28:06,,CARAVAN,28,10,356,
2945,2025-07-03 12:28:06,2025-07-03 12:28:06,,DASHING PLUS,112,1,2220,
2946,2025-07-03 12:28:06,2025-07-03 12:28:06,,DASHING,112,1,2221,
2947,2025-06-26 18:54:21,2025-07-03 12:28:06,,AX7,99,2,1157,
2948,2025-06-26 18:54:21,2025-07-03 12:28:06,,PROMASTER CITY TRADESMAN,109,10,1092,
2949,2025-07-03 12:28:06,2025-07-03 12:28:06,,X30S CARGO VAN,118,1,1010,
2950,2025-07-03 12:28:06,2025-07-03 12:28:06,,ENCORE,117,1,2227,
2951,2025-07-03 12:28:06,2025-07-03 12:28:06,,SOLUTO,20,1,877,
2952,2025-06-26 18:54:21,2025-07-03 12:28:06,,MKC,23,2,2228,
2953,2025-06-26 18:54:21,2025-07-03 12:28:06,,NV 100 CLIPPER,28,10,2229,
2954,2025-06-26 18:54:21,2025-07-03 12:28:06,,MKC ECOBOOST 2WD,23,2,2228,
2955,2025-06-26 18:54:21,2025-07-03 12:28:06,,LX 600,22,2,846,
2956,2025-07-03 12:28:06,2025-07-03 12:28:06,,AION Y,119,1,2230,
2957,2025-06-26 18:54:21,2025-07-03 12:28:06,,T5 EVO,99,4,2231,
2958,2025-06-26 18:54:21,2025-07-03 12:28:06,,GLC 250,25,2,2232,
2959,2025-06-26 18:54:21,2025-07-03 12:28:06,,CAPTUR,31,2,2233,
2961,2025-06-26 18:54:21,2025-07-03 12:28:06,,ATRAI,9,10,2234,
2962,2025-06-26 18:54:21,2025-07-03 12:28:06,,GIULIETTA,104,1,2185,
2963,2025-07-03 12:28:06,2025-07-03 12:28:06,,S6,120,1,609,
2965,2025-06-26 18:54:21,2025-07-03 12:28:06,,BOON,9,1,93,
2966,2025-06-26 18:54:21,2025-07-03 12:28:07,,GLE 350,25,2,1130,
2967,2025-06-26 18:54:21,2025-07-03 12:28:07,,FORTHING,99,2,2236,
2968,2025-07-03 12:28:07,2025-07-03 12:28:07,,CS55,91,1,2237,
2969,2025-07-03 12:28:07,2025-07-03 12:28:07,,AION,119,1,2239,
2970,2025-06-26 18:54:21,2025-07-03 12:28:07,,NV150,28,10,2240,
2971,2025-06-26 18:54:21,2025-07-03 12:28:07,,FIT-HIBRIDA,14,1,1109,
2972,2025-07-03 12:28:07,2025-07-03 12:28:07,,STONIC,20,1,2242,
2973,2025-06-26 18:54:21,2025-07-03 12:28:07,,S 580,25,1,2243,
2974,2025-06-26 18:54:21,2025-07-03 12:28:07,,LANDTREK,29,4,2226,
2975,2025-06-26 18:54:21,2025-07-03 12:28:07,,MKS,23,1,2244,
2976,2025-07-03 12:28:07,2025-07-03 12:28:07,,LEVANTE,121,1,2249,
2977,2025-06-26 18:54:21,2025-07-03 12:28:07,,ENP1,14,2,2207,
2978,2025-07-03 12:28:07,2025-07-03 12:28:07,,T5,122,1,2250,
2979,2025-06-26 18:54:21,2025-07-03 12:28:07,,L-S100,123,10,2251,
2980,2025-06-26 18:54:21,2025-07-03 12:28:07,,ZS 1.5L,95,2,2254,
2981,2025-06-26 18:54:21,2025-07-03 12:28:07,,TIGGO 8,125,2,2257,
2982,2025-06-26 18:54:21,2025-07-03 12:28:07,,GLE 53,25,2,696,
2983,2025-06-26 18:54:21,2025-07-03 12:28:07,,ZS,95,2,2258,
2984,2025-06-26 18:54:21,2025-07-03 12:28:07,,RX8 4WD,95,2,2259,
2985,2025-06-26 18:54:21,2025-07-03 12:28:07,,AVANTIER,123,10,2262,
2986,2025-06-26 18:54:21,2025-07-03 12:28:07,,NV 200,28,10,2265,
2987,2025-06-26 18:54:21,2025-07-03 12:28:07,,ID6,35,2,2266,
2988,2025-07-03 12:28:07,2025-07-03 12:28:07,,GEOMETRY,126,1,2267,
2989,2025-06-26 18:54:21,2025-07-03 12:28:07,,FRONX,33,2,2268,
2990,2025-06-26 18:54:21,2025-07-03 12:28:07,,HUGE,99,2,2269,
2991,2025-07-03 12:28:07,2025-07-03 12:28:07,,COOLRAY,126,1,2270,
2992,2025-06-26 18:54:21,2025-07-03 12:28:07,,TIGGO,125,2,2222,
2993,2025-06-26 18:54:21,2025-07-03 12:28:07,,S3,92,2,2272,
2994,2025-06-26 18:54:21,2025-07-03 12:28:07,,MODEL 3,85,1,2274,
2995,2025-06-26 18:54:21,2025-07-03 12:28:07,,GS,95,2,2276,
2996,2025-07-03 12:28:07,2025-07-03 12:28:07,,X35,127,1,2279,
2997,2025-06-26 18:54:21,2025-07-03 12:28:07,,V6,101,1,2282,
2998,2025-06-26 18:54:21,2025-07-03 12:28:07,,RX-450 SPORT HYBRID,22,2,2283,
2999,2025-07-03 12:28:07,2025-07-03 12:28:07,,EMZOOM,119,1,2284,
3000,2025-07-03 12:28:07,2025-07-03 12:28:07,,X3,128,1,2288,
3001,2025-06-26 18:54:21,2025-07-03 12:28:07,,AX8,99,2,1157,
3002,2025-06-26 18:54:21,2025-07-03 12:28:07,,ATECA XPERIENCE,93,2,2289,
3003,2025-06-26 18:54:21,2025-07-03 12:28:07,,ATECA,93,2,2289,
3004,2025-06-26 18:54:21,2025-07-03 12:28:07,,GLORY 500,99,2,1172,
3005,2025-07-03 12:28:07,2025-07-03 12:28:07,,X25,127,1,2279,
3006,2025-07-03 12:28:07,2025-07-03 12:28:07,,T2,112,1,2290,
3007,2025-06-26 18:54:21,2025-07-03 12:28:07,,535I,4,1,1059,
3008,2025-06-26 18:54:21,2025-07-03 12:28:07,,N-BOX,14,10,2291,
3010,2025-07-03 12:28:07,2025-07-03 12:28:07,,X7 PLUS,91,1,2294,
3011,2025-06-26 18:54:21,2025-07-03 12:28:07,,VERSA ADVANCE,28,1,2297,
3014,2025-06-26 18:54:21,2025-07-03 12:28:07,,LONIQ - HYBRIDO,15,1,2298,
3015,2025-07-03 12:28:07,2025-07-03 12:28:07,,GX3,126,1,2301,
3016,2025-06-26 18:54:21,2025-07-03 12:28:07,,SIENTA,34,6,2304,
3017,2025-07-03 12:28:07,2025-07-03 12:28:07,,EMKOO,119,1,2305,
3018,2025-06-26 18:54:21,2025-07-03 12:28:07,,S2,92,1,2306,
3019,2025-07-03 12:28:07,2025-07-03 12:28:07,,GS3 POWER,119,1,2308,
3020,2025-06-26 18:54:21,2025-07-03 12:28:07,,D60,113,2,2184,
3021,2025-06-26 18:54:21,2025-07-03 12:28:07,,SQ5,2,2,2309,
3022,2025-06-26 18:54:21,2025-07-03 12:28:07,,1200,109,4,2311,
3023,2025-07-03 12:28:07,2025-07-03 12:28:07,,RD6,20,1,2312,
3024,2025-07-03 12:28:07,2025-07-03 12:28:07,,RD6,129,1,2312,
3025,2025-06-26 18:54:21,2025-07-03 12:28:07,,X3,4,2,2314,
3026,2025-06-26 18:54:21,2025-07-03 12:28:07,,CROSSTREK,32,2,2316,
3027,2025-07-03 12:28:07,2025-07-03 12:28:07,,GHIBLI,121,1,2318,
3028,2025-06-26 18:54:21,2025-07-03 12:28:07,,BRV,14,2,2322,
3029,2025-06-26 18:54:21,2025-07-03 12:28:07,,ID4,35,2,2323,
3030,2025-06-26 18:54:21,2025-07-03 12:28:07,,B70 S,106,1,2324,
3031,2025-06-26 18:54:21,2025-07-03 12:28:07,,CLASS GLE,25,2,2325,
3032,2025-07-03 12:28:07,2025-07-03 12:28:07,,NIRO,20,1,2313,
3033,2025-06-26 18:54:21,2025-07-03 12:28:07,,EQ7,130,2,2328,
3034,2025-07-03 12:28:07,2025-07-03 12:28:07,,STARRAY,126,1,2329,
3035,2025-06-26 18:54:21,2025-07-03 12:28:07,,F-PACE 25T,18,2,2331,
3036,2025-07-03 12:28:07,2025-07-03 12:28:07,,K3,20,1,2334,
3037,2025-06-26 18:54:21,2025-07-03 12:28:07,,N-WGN,14,10,2335,
3038,2025-06-26 18:54:21,2025-07-03 12:28:07,,UX-250H,22,2,2280,
3039,2025-06-26 18:54:21,2025-07-03 12:28:07,,GRACE,14,1,2336,
3040,2025-07-03 12:28:07,2025-07-03 12:28:07,,DEEPAL,91,1,2339,
3041,2025-06-26 18:54:21,2025-07-03 12:28:07,,GLE COUPE,25,2,835,
3042,2025-07-03 12:28:07,2025-07-03 12:28:07,,TELLURIDE,20,1,2340,
3043,2025-06-26 18:54:21,2025-07-03 12:28:07,,SCROSS,33,2,2342,
3044,2025-06-26 18:54:21,2025-07-03 12:28:07,,530I,4,1,1059,
3045,2025-06-26 18:54:21,2025-07-03 12:28:07,,T77,106,2,2343,
3046,2025-07-03 12:28:07,2025-07-03 12:28:07,,GS8,119,1,2346,
3047,2025-07-03 12:28:07,2025-07-03 12:28:07,,CS35,91,1,2186,
3048,2025-07-03 12:28:07,2025-07-03 12:28:07,,EV5,20,1,2347,
3049,2025-06-26 18:54:21,2025-07-03 12:28:07,,GLB 250,25,2,761,
3051,2025-07-03 12:28:07,2025-07-03 12:28:07,,EV6,20,1,2348,
3052,2025-06-26 18:54:21,2025-07-03 12:28:07,,SZIRE,33,1,2350,
3053,2025-07-03 12:28:07,2025-07-03 12:28:07,,GEOME,126,1,2352,
3054,2025-06-26 18:54:21,2025-07-03 12:28:07,,REXTON,131,2,2351,
3055,2025-06-26 18:54:21,2025-07-03 12:28:07,,CLASE C 300,25,1,787,
3056,2025-07-03 12:28:07,2025-07-03 12:28:07,,K3 CROSS,20,1,2353,
3057,2025-07-03 12:28:07,2025-07-03 12:28:07,,SONGPRO EV - ELÉCTRICO,120,1,1071,
3058,2025-07-03 12:28:07,2025-07-03 12:28:07,,SHARK,120,1,2356,
3059,2025-07-03 12:28:07,2025-07-03 12:28:07,,SONG PLUS,120,1,2355,
3060,2025-07-03 12:28:07,2025-07-03 12:28:07,,DOLPHIN,120,1,2354,
3061,2025-07-03 12:28:07,2025-07-03 12:28:07,,TANG - ELÉCTRICO,120,1,729,
3062,2025-07-03 12:28:07,2025-07-03 12:28:07,,HAN EV - ELÉCTRICO,120,1,1070,
3063,2025-07-03 12:28:07,2025-07-03 12:28:07,,SEAL,120,1,2357,
3064,2025-07-03 12:28:07,2025-07-03 12:28:07,,YUAN PLUS,120,1,2330,
3065,2025-07-03 12:28:07,2025-07-03 12:28:07,,STINGER,20,1,2358,
3066,2025-06-26 18:54:21,2025-07-03 12:28:07,,T55 ENJOY,106,2,2360,
3067,2025-06-26 18:54:21,2025-07-03 12:28:07,,Q2,2,2,2361,
3068,2025-07-03 12:28:07,2025-07-03 12:28:07,,X50,112,1,2363,
3069,2025-06-26 18:54:21,2025-07-03 12:28:07,,GLC 200,25,2,2364,
3070,2025-06-26 18:54:21,2025-07-03 12:28:07,,3500,109,4,2365,
3071,2025-06-26 18:54:21,2025-07-03 12:28:07,,FRISON T6,92,4,1118,
3072,2025-06-26 18:54:21,2025-07-03 12:28:07,,X4,4,2,2366,
3073,2025-06-26 18:54:21,2025-07-03 12:28:07,,FRISON,92,4,2367,
3074,2025-07-03 12:28:07,2025-07-03 12:28:07,,T5 EVO,122,1,2337,
3075,2025-07-03 12:28:07,2025-07-03 12:28:07,,CITIRAY,126,1,2370,
3076,2025-06-26 18:54:21,2025-07-03 12:28:07,,VESEL,14,2,2371,
3077,2025-06-26 18:54:21,2025-07-03 12:28:07,,3008,29,2,3371,
3078,2025-07-03 12:28:07,2025-07-03 12:28:07,,BINGO,132,1,3373,
